age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
31,admin.,single,secondary,no,920,yes,no,unknown,10,may,181,1,-1,0,unknown,no
62,blue-collar,married,primary,no,275,no,no,cellular,13,aug,658,2,-1,0,unknown,yes
41,entrepreneur,married,primary,no,2199,no,yes,cellular,10,jun,299,1,87,3,failure,no
34,admin.,single,secondary,no,390,yes,no,unknown,25,may,82,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,360,yes,no,unknown,16,may,1029,8,-1,0,unknown,no
44,admin.,single,secondary,no,1019,no,yes,cellular,11,jul,272,3,-1,0,unknown,no
51,retired,married,unknown,no,7,no,no,telephone,28,dec,117,8,0,0,unknown,no
24,technician,single,secondary,no,3878,no,no,cellular,17,may,500,10,-1,0,unknown,yes
40,admin.,married,tertiary,no,2234,no,yes,cellular,24,aug,103,22,-1,0,unknown,no
34,entrepreneur,married,secondary,no,3543,yes,no,cellular,9,may,171,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,1312,yes,no,unknown,23,may,85,1,-1,0,other,no
29,technician,divorced,tertiary,no,7795,no,no,telephone,25,jun,294,2,-1,0,unknown,no
32,entrepreneur,married,secondary,no,11166,no,yes,cellular,13,nov,348,1,-1,1,other,no
39,admin.,married,secondary,no,1114,yes,no,cellular,19,feb,229,1,171,1,failure,yes
21,blue-collar,married,secondary,no,882,no,yes,cellular,28,jul,1109,2,-1,0,unknown,yes
34,admin.,single,unknown,no,3810,yes,yes,unknown,6,may,65,1,-1,0,unknown,no
36,management,single,tertiary,no,833,no,no,cellular,9,sep,715,1,-1,0,unknown,yes
36,services,single,secondary,no,303,no,yes,cellular,3,feb,618,2,-1,0,unknown,no
43,admin.,married,secondary,no,3462,yes,no,cellular,18,feb,4,1,-1,0,unknown,no
32,technician,divorced,secondary,no,5130,yes,no,cellular,20,nov,131,1,278,4,failure,no
59,services,married,secondary,no,1140,yes,no,cellular,1,nov,193,4,-1,0,unknown,no
75,admin.,married,secondary,no,37,no,no,cellular,1,feb,607,1,-1,0,unknown,yes
30,technician,single,secondary,no,217,yes,no,cellular,21,may,1530,1,-1,0,unknown,yes
26,entrepreneur,married,primary,no,939,no,no,cellular,7,jan,55,1,-1,0,unknown,no
43,management,married,unknown,no,74,yes,no,telephone,9,may,183,3,-1,0,unknown,no
48,self-employed,married,tertiary,no,5617,no,no,cellular,19,feb,99,3,94,6,success,no
33,technician,married,secondary,no,295,no,no,cellular,6,aug,1368,3,-1,0,unknown,yes
46,management,married,tertiary,no,1445,yes,no,cellular,14,aug,126,4,66,1,failure,no
51,admin.,married,secondary,no,4336,yes,no,cellular,15,nov,287,1,-1,0,unknown,no
32,management,single,tertiary,no,1177,no,no,cellular,25,sep,295,1,92,1,failure,yes
41,management,married,secondary,no,48,no,yes,unknown,11,may,427,7,-1,0,unknown,no
34,management,single,tertiary,no,801,yes,no,cellular,11,aug,991,3,183,4,other,yes
44,technician,married,secondary,no,195,yes,no,unknown,19,may,85,1,-1,0,unknown,no
33,entrepreneur,married,secondary,no,26,yes,no,unknown,3,jun,670,2,-1,0,unknown,no
30,technician,married,tertiary,no,23646,yes,yes,cellular,21,nov,1099,3,184,1,unknown,yes
27,management,single,tertiary,no,624,no,no,cellular,6,aug,204,3,-1,0,unknown,yes
43,entrepreneur,married,primary,yes,136,yes,yes,unknown,25,may,335,1,-1,0,unknown,no
37,technician,single,primary,no,-62,no,no,cellular,18,jul,358,1,-1,0,unknown,yes
53,unemployed,married,secondary,no,2818,no,no,unknown,23,may,162,1,-1,0,unknown,no
38,management,married,secondary,no,384,yes,no,cellular,25,aug,123,2,305,9,failure,no
58,self-employed,married,tertiary,no,166,no,no,cellular,19,jun,243,8,94,3,failure,yes
57,retired,married,tertiary,no,6101,yes,no,cellular,12,jun,1132,1,-1,0,unknown,yes
33,admin.,married,secondary,no,161,yes,no,unknown,26,may,66,3,0,0,unknown,no
59,admin.,married,unknown,no,273,no,no,unknown,4,jun,186,2,-1,0,unknown,no
32,student,single,secondary,no,1728,no,no,cellular,22,feb,377,1,183,1,success,yes
38,technician,married,secondary,yes,451,yes,yes,unknown,5,jan,262,17,-1,0,unknown,no
53,services,married,primary,no,2131,no,no,telephone,17,feb,323,2,93,4,other,no
44,technician,married,primary,yes,148,yes,yes,cellular,7,jul,117,8,-1,0,unknown,no
45,blue-collar,divorced,primary,yes,-8,no,no,cellular,16,jul,252,5,-1,0,unknown,no
34,admin.,married,secondary,no,6107,yes,yes,unknown,17,may,539,3,-1,0,unknown,yes
42,management,single,tertiary,yes,-4195,no,yes,cellular,21,jul,225,3,-1,0,unknown,yes
47,technician,married,secondary,no,435,yes,no,unknown,13,may,2,2,-1,0,unknown,no
30,student,single,tertiary,no,284,no,no,cellular,14,feb,98,1,187,1,unknown,yes
27,management,divorced,tertiary,no,1772,no,no,cellular,14,oct,989,1,-1,0,unknown,yes
34,admin.,married,secondary,no,2840,no,no,cellular,20,nov,584,1,-1,0,unknown,yes
42,management,married,tertiary,no,418,no,no,cellular,4,nov,178,1,179,8,success,no
45,admin.,married,primary,no,3323,no,no,cellular,1,jun,170,1,108,9,failure,yes
54,services,single,primary,no,1192,yes,no,cellular,23,nov,119,5,-1,0,unknown,no
54,retired,married,unknown,no,345,no,no,cellular,9,feb,366,4,-1,0,unknown,no
84,retired,married,secondary,no,7376,no,no,cellular,16,sep,587,2,89,2,success,yes
38,technician,single,tertiary,no,475,no,no,cellular,12,aug,1264,1,-1,0,unknown,yes
38,technician,single,secondary,no,2880,no,no,cellular,10,nov,157,3,0,0,unknown,no
48,unemployed,married,secondary,no,2537,yes,yes,telephone,18,dec,389,1,93,0,unknown,yes
52,management,divorced,tertiary,no,804,yes,no,cellular,19,nov,334,3,-1,0,unknown,no
53,blue-collar,married,secondary,no,185,no,no,cellular,20,aug,45,1,-1,0,unknown,no
28,technician,married,primary,no,145,yes,yes,cellular,7,aug,279,2,-1,0,unknown,no
39,management,married,tertiary,yes,-33,no,yes,cellular,22,jul,226,2,-1,0,unknown,no
53,management,married,tertiary,no,8603,no,no,cellular,13,aug,817,2,-1,0,unknown,yes
44,student,single,unknown,no,-207,no,no,cellular,16,feb,330,1,178,2,success,yes
51,management,married,tertiary,no,70,no,no,cellular,25,jul,162,1,-1,0,unknown,no
33,admin.,married,primary,no,2945,yes,no,cellular,17,jul,138,6,0,0,unknown,no
42,unknown,married,unknown,yes,-23,yes,yes,unknown,7,may,276,1,-1,0,unknown,no
32,management,divorced,tertiary,no,-123,no,no,cellular,25,jul,381,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,1305,yes,no,cellular,2,apr,215,1,182,2,other,no
25,management,single,tertiary,no,3089,no,no,cellular,16,oct,127,1,176,1,success,yes
59,management,divorced,tertiary,no,1155,no,no,cellular,20,feb,329,2,-1,0,unknown,yes
50,management,married,tertiary,no,8596,no,no,cellular,8,sep,260,1,184,3,success,yes
35,services,married,primary,no,815,yes,no,cellular,29,aug,849,3,-1,0,unknown,yes
56,retired,married,tertiary,no,3214,no,no,cellular,7,dec,359,3,78,4,success,yes
37,admin.,single,secondary,no,1874,yes,no,telephone,28,nov,619,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,4516,no,no,cellular,15,mar,552,1,-1,0,unknown,yes
40,management,single,tertiary,no,2262,no,no,cellular,5,jun,93,3,179,6,success,yes
46,technician,married,unknown,no,5332,yes,yes,cellular,21,nov,269,2,0,0,unknown,no
36,admin.,married,secondary,no,6196,no,no,cellular,5,nov,185,1,-1,0,other,no
34,services,married,secondary,no,482,no,yes,cellular,24,aug,25,7,0,0,unknown,no
37,technician,single,unknown,no,579,yes,no,unknown,26,may,195,1,-1,0,unknown,yes
33,management,single,tertiary,no,368,yes,no,cellular,13,apr,1362,2,-1,0,unknown,yes
43,admin.,divorced,unknown,no,73,yes,no,cellular,18,jul,99,5,-1,0,unknown,no
37,management,married,tertiary,no,1041,no,no,cellular,22,aug,220,2,0,0,unknown,no
60,blue-collar,married,unknown,no,743,no,no,telephone,28,jul,586,2,-1,0,unknown,no
50,management,divorced,tertiary,no,296,no,no,cellular,25,aug,1375,1,-1,0,unknown,yes
32,technician,single,tertiary,no,378,yes,no,cellular,19,aug,509,3,-1,0,unknown,no
45,admin.,married,tertiary,no,263,no,no,cellular,13,sep,236,1,187,1,success,yes
30,blue-collar,single,unknown,no,1005,no,no,telephone,24,jul,277,3,-1,0,unknown,no
52,blue-collar,married,secondary,no,3524,yes,no,cellular,19,may,727,1,188,1,failure,yes
31,technician,single,unknown,no,2374,no,no,unknown,6,may,75,1,-1,0,unknown,no
29,unemployed,single,primary,no,-2,no,no,cellular,6,jul,229,1,-1,0,unknown,yes
47,admin.,married,secondary,no,796,no,no,cellular,8,jun,240,1,-1,0,unknown,yes
41,admin.,married,secondary,no,10407,yes,no,unknown,4,may,195,1,-1,0,unknown,no
36,services,married,primary,yes,150,no,no,cellular,25,may,1164,2,0,0,unknown,yes
33,services,married,secondary,no,180,yes,yes,cellular,12,may,85,1,-1,0,unknown,no
33,management,married,tertiary,no,1426,yes,no,cellular,2,jun,1054,1,282,1,other,yes
44,technician,married,unknown,no,298,no,no,cellular,13,aug,1023,4,-1,0,unknown,yes
53,entrepreneur,married,tertiary,no,1830,no,no,unknown,4,jun,530,3,0,0,unknown,no
58,services,married,primary,no,772,yes,no,unknown,12,may,174,4,-1,0,unknown,no
28,management,single,tertiary,no,181,no,no,cellular,18,aug,170,1,-1,8,unknown,yes
30,blue-collar,single,secondary,no,11,no,no,cellular,25,jan,298,3,0,0,unknown,no
82,unknown,married,unknown,no,2983,no,no,telephone,11,apr,438,1,-1,0,unknown,no
32,management,married,tertiary,no,7338,no,no,cellular,19,aug,215,1,88,5,success,yes
37,admin.,married,tertiary,no,74,yes,no,cellular,15,may,482,3,-1,0,unknown,yes
36,technician,married,secondary,no,223,yes,yes,unknown,22,aug,1129,4,-1,0,unknown,yes
53,technician,married,unknown,no,1926,no,no,cellular,28,aug,234,2,-1,0,unknown,yes
38,management,divorced,secondary,no,1393,yes,yes,unknown,26,may,219,2,-1,0,unknown,yes
32,entrepreneur,single,tertiary,no,381,no,no,unknown,14,aug,458,1,-1,0,unknown,yes
24,technician,single,tertiary,no,6276,no,no,cellular,30,oct,278,7,-1,0,unknown,yes
37,technician,single,tertiary,no,861,yes,yes,cellular,26,jun,1177,3,-1,0,unknown,yes
44,retired,divorced,tertiary,no,213,no,no,cellular,24,oct,139,2,-1,6,success,yes
47,management,married,tertiary,no,4497,no,no,cellular,19,dec,106,3,92,4,success,yes
23,admin.,married,secondary,yes,464,yes,no,unknown,4,may,37,1,-1,0,unknown,no
32,technician,married,tertiary,no,9278,no,no,cellular,27,aug,111,2,171,4,success,yes
55,technician,married,secondary,no,443,yes,no,cellular,13,may,71,2,360,0,failure,no
46,management,married,secondary,no,761,no,no,unknown,27,may,23,1,0,0,unknown,no
57,entrepreneur,married,secondary,no,559,yes,yes,unknown,8,jun,164,1,-1,0,unknown,no
45,technician,married,secondary,no,8575,yes,no,cellular,13,jan,100,1,-1,0,unknown,no
80,retired,married,primary,no,2478,no,no,telephone,3,jun,409,1,-1,0,unknown,yes
37,management,married,tertiary,no,3321,yes,no,cellular,14,apr,144,1,78,1,failure,no
47,admin.,married,secondary,no,470,yes,no,unknown,3,jun,280,1,-1,0,unknown,no
42,admin.,married,secondary,no,4916,yes,yes,unknown,18,may,121,3,0,0,unknown,no
33,technician,single,unknown,no,423,yes,no,cellular,15,may,189,3,-1,0,unknown,no
36,management,married,tertiary,no,402,no,no,cellular,25,jun,895,1,0,0,unknown,yes
44,admin.,married,secondary,no,220,no,no,cellular,19,nov,107,6,-1,0,unknown,no
24,admin.,single,secondary,no,88,yes,no,cellular,14,feb,194,1,332,1,other,no
43,retired,divorced,primary,no,2875,no,no,cellular,27,jan,515,1,90,1,failure,yes
45,technician,divorced,secondary,no,2829,no,yes,cellular,1,feb,610,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,1363,yes,no,cellular,13,feb,331,1,-1,0,unknown,yes
58,self-employed,married,tertiary,no,2125,no,no,telephone,25,jul,344,2,-1,0,unknown,no
41,technician,married,secondary,no,4425,no,no,cellular,5,feb,587,2,-1,0,unknown,no
39,entrepreneur,married,secondary,no,166,no,no,cellular,24,jul,267,2,-1,0,unknown,no
59,unemployed,married,primary,no,166,no,no,cellular,14,jan,62,1,-1,0,unknown,no
44,management,married,tertiary,no,1006,yes,no,cellular,6,feb,341,3,-1,0,unknown,yes
36,management,married,tertiary,no,4736,no,no,cellular,25,aug,195,5,-1,0,unknown,no
51,technician,married,secondary,no,2329,yes,yes,unknown,1,may,172,1,-1,0,unknown,no
60,retired,married,unknown,no,1084,no,no,cellular,3,jun,434,2,-1,0,unknown,yes
27,retired,single,tertiary,no,7168,yes,no,cellular,15,mar,1098,1,187,2,success,yes
38,technician,married,secondary,no,1107,yes,no,cellular,13,may,76,2,-1,0,unknown,no
55,housemaid,married,primary,yes,-7,yes,yes,unknown,6,aug,136,2,-1,0,unknown,no
52,management,married,primary,no,-167,yes,yes,cellular,12,jul,94,20,-1,0,unknown,no
46,technician,married,tertiary,no,2732,no,no,cellular,7,aug,1182,2,-1,0,unknown,yes
35,admin.,married,secondary,no,113,yes,yes,cellular,5,may,113,2,-1,0,unknown,no
49,technician,married,secondary,no,1314,no,no,unknown,20,nov,91,2,-1,0,unknown,no
53,management,married,tertiary,no,4365,yes,no,unknown,26,jun,137,2,-1,0,unknown,no
28,student,single,secondary,no,1319,yes,yes,cellular,14,nov,106,1,579,1,success,no
31,retired,married,primary,no,231,no,no,telephone,20,nov,266,1,-1,0,unknown,no
88,unemployed,married,secondary,no,2892,no,no,cellular,6,nov,260,1,178,6,success,yes
25,student,single,secondary,no,175,no,no,cellular,5,jul,214,7,-1,0,unknown,no
55,admin.,married,secondary,no,360,no,no,cellular,18,nov,372,24,-1,0,unknown,no
33,services,single,secondary,no,482,no,no,cellular,6,jul,124,2,0,0,unknown,no
41,admin.,married,secondary,no,1617,yes,no,cellular,15,feb,38,1,304,1,other,no
31,technician,married,secondary,no,375,yes,no,cellular,5,apr,2,1,177,1,failure,no
35,technician,married,secondary,no,2957,no,no,cellular,26,apr,496,1,-1,0,unknown,yes
38,blue-collar,married,primary,no,883,yes,yes,cellular,20,may,1006,1,-1,0,unknown,no
75,technician,married,unknown,no,4872,yes,no,telephone,17,feb,417,1,-1,0,unknown,no
34,self-employed,married,secondary,no,3431,yes,no,cellular,15,apr,612,2,188,6,failure,no
42,technician,married,primary,no,805,yes,no,telephone,29,may,680,1,289,1,other,no
34,admin.,married,secondary,no,1913,yes,yes,unknown,22,may,352,1,0,0,unknown,no
49,technician,single,tertiary,no,1274,yes,no,cellular,11,apr,11,2,-1,0,unknown,no
24,admin.,single,unknown,no,1959,yes,no,cellular,12,may,428,3,-1,0,unknown,yes
52,technician,married,primary,no,5038,yes,no,cellular,18,aug,470,3,-1,0,unknown,no
47,technician,divorced,primary,no,96,yes,no,cellular,16,nov,102,4,178,0,unknown,no
20,management,single,secondary,no,5776,yes,no,cellular,8,nov,597,2,188,5,success,yes
67,retired,single,unknown,no,1465,no,yes,telephone,22,feb,214,8,-1,0,unknown,no
47,management,single,tertiary,no,6900,no,yes,cellular,25,feb,206,6,-1,0,unknown,no
51,retired,married,secondary,no,1800,no,no,cellular,3,feb,138,2,-1,0,unknown,no
41,admin.,married,primary,no,2783,no,yes,cellular,2,feb,261,1,481,1,failure,no
33,student,single,unknown,no,3,yes,no,cellular,24,nov,80,1,-1,0,unknown,no
35,technician,married,secondary,no,128,yes,yes,cellular,10,may,776,1,-1,0,unknown,no
32,blue-collar,married,unknown,no,881,no,no,unknown,8,jul,660,1,-1,0,unknown,no
39,management,married,tertiary,no,222,no,no,cellular,15,may,873,2,183,1,success,yes
32,management,single,tertiary,yes,-93,no,yes,cellular,12,jul,179,1,-1,0,unknown,no
40,admin.,married,secondary,no,1707,no,no,cellular,18,aug,370,2,-1,0,unknown,no
41,admin.,married,secondary,no,146,yes,no,cellular,19,may,128,1,-1,0,unknown,no
74,retired,married,primary,no,381,no,no,telephone,7,jul,175,2,0,0,unknown,no
46,management,married,tertiary,no,9382,yes,no,cellular,2,oct,63,1,1,0,unknown,no
45,technician,married,tertiary,no,5411,no,no,cellular,3,nov,1050,1,180,1,failure,yes
39,technician,married,tertiary,no,21158,no,no,cellular,3,aug,242,1,0,0,unknown,no
26,technician,single,tertiary,no,385,yes,no,cellular,27,nov,657,2,-1,0,unknown,yes
30,technician,married,secondary,no,255,no,yes,cellular,13,feb,176,1,181,1,success,yes
37,services,married,secondary,no,1411,no,no,cellular,1,jan,127,2,-1,0,unknown,no
32,technician,married,tertiary,yes,78,yes,no,cellular,20,sep,455,1,87,2,success,yes
28,student,single,tertiary,no,960,no,no,cellular,27,jan,226,1,180,1,unknown,no
32,management,single,tertiary,no,775,no,no,cellular,26,jul,788,1,-1,0,unknown,yes
43,technician,married,tertiary,no,1085,yes,no,unknown,17,nov,296,4,-1,0,unknown,no
52,admin.,married,secondary,no,342,yes,no,unknown,2,may,306,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,4493,no,no,cellular,5,aug,388,8,0,0,unknown,no
40,blue-collar,married,primary,no,273,yes,yes,cellular,12,may,124,4,-1,0,unknown,no
49,blue-collar,divorced,secondary,no,168,yes,no,unknown,20,jul,122,2,-1,0,unknown,no
38,technician,married,secondary,no,770,yes,yes,unknown,7,feb,333,1,-1,0,unknown,no
29,management,married,tertiary,no,339,no,yes,cellular,15,nov,490,1,107,3,other,yes
36,technician,married,secondary,no,255,yes,yes,unknown,19,may,158,1,-1,4,unknown,yes
28,management,single,unknown,no,-40,no,yes,cellular,9,jul,515,4,186,1,failure,yes
49,entrepreneur,married,primary,no,184,no,yes,cellular,10,jul,155,1,-1,0,unknown,no
45,technician,married,secondary,no,750,no,no,cellular,22,nov,120,1,-1,0,unknown,no
34,admin.,married,secondary,no,2515,no,no,cellular,5,nov,203,1,-1,0,unknown,no
31,admin.,single,secondary,no,227,yes,yes,cellular,27,nov,2,1,175,1,other,no
22,admin.,single,secondary,no,4452,no,no,unknown,1,jun,304,1,-1,0,unknown,no
46,entrepreneur,married,secondary,no,2757,yes,no,unknown,26,may,492,3,0,0,unknown,yes
34,blue-collar,married,secondary,no,956,yes,yes,cellular,13,may,367,3,317,1,failure,no
29,services,married,primary,no,144,yes,no,cellular,7,jul,109,2,62,1,other,no
32,admin.,married,secondary,no,8554,yes,no,cellular,13,aug,463,1,0,0,unknown,yes
37,admin.,married,tertiary,no,112,yes,yes,cellular,24,may,216,2,-1,0,unknown,no
37,management,married,tertiary,no,9770,no,no,cellular,5,aug,272,1,184,3,success,yes
35,technician,divorced,primary,no,183,yes,no,unknown,8,may,225,3,0,0,unknown,no
35,management,married,tertiary,no,426,yes,yes,unknown,7,may,12,1,-1,0,unknown,no
60,management,married,tertiary,no,12385,yes,no,unknown,2,may,1074,3,-1,0,unknown,no
55,management,married,tertiary,no,11268,no,no,cellular,1,mar,229,1,89,9,success,yes
52,management,married,tertiary,no,-22,no,yes,cellular,12,apr,308,1,297,9,failure,no
69,management,married,tertiary,no,252,no,no,cellular,8,aug,1161,2,0,0,unknown,yes
43,services,married,secondary,no,31,no,yes,unknown,8,jun,2,3,-1,0,unknown,no
46,admin.,married,secondary,no,299,no,no,cellular,10,aug,106,4,-1,0,unknown,no
48,management,married,tertiary,no,-78,yes,no,cellular,11,jun,780,3,87,0,unknown,yes
50,technician,married,secondary,no,479,no,yes,unknown,7,jun,216,2,-1,0,unknown,no
42,blue-collar,single,secondary,yes,322,no,no,unknown,12,jun,465,2,-1,0,unknown,no
26,technician,single,secondary,no,2800,yes,no,cellular,8,nov,274,1,-1,0,unknown,yes
40,technician,married,secondary,no,1318,yes,no,cellular,22,may,2,3,-1,0,unknown,no
22,services,single,secondary,no,1030,no,no,cellular,21,dec,226,1,94,1,success,yes
50,blue-collar,divorced,primary,yes,131,no,yes,cellular,13,jul,272,11,-1,0,unknown,no
54,self-employed,married,tertiary,no,1788,no,no,unknown,2,jun,375,1,-1,0,unknown,yes
37,housemaid,married,secondary,no,139,no,no,cellular,17,feb,355,3,-1,0,unknown,yes
47,retired,married,secondary,no,4754,no,no,cellular,2,jun,557,3,-1,0,unknown,yes
35,technician,married,secondary,no,125,no,no,telephone,27,jul,97,4,-1,0,unknown,no
27,management,single,tertiary,no,77,no,no,cellular,6,aug,331,4,-1,0,unknown,yes
43,technician,single,tertiary,no,1601,yes,no,cellular,22,oct,163,1,170,1,success,yes
55,blue-collar,married,secondary,no,38,yes,yes,unknown,5,may,451,2,-1,0,unknown,no
53,student,single,unknown,no,2413,yes,no,unknown,6,jun,182,2,0,0,unknown,no
