age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
34,student,single,unknown,no,167,no,no,telephone,20,nov,343,4,0,0,unknown,no
31,management,single,tertiary,no,920,yes,no,cellular,26,may,208,6,-1,0,unknown,no
29,management,married,tertiary,no,1676,no,no,cellular,22,aug,755,1,196,2,success,no
59,unknown,married,unknown,no,822,no,yes,telephone,31,jul,314,2,-1,0,unknown,yes
23,student,single,secondary,no,1252,no,no,cellular,21,nov,349,3,380,1,failure,yes
54,management,married,tertiary,no,1707,no,no,cellular,5,aug,335,1,-1,0,unknown,yes
39,blue-collar,married,primary,no,691,yes,no,telephone,14,jun,1500,4,183,5,other,no
40,blue-collar,single,secondary,no,255,no,no,cellular,10,feb,380,1,645,3,failure,no
31,student,single,tertiary,no,80,yes,no,unknown,23,may,311,2,-1,0,unknown,yes
46,unknown,single,tertiary,no,243,no,no,telephone,28,jul,163,2,-1,0,unknown,no
44,blue-collar,married,secondary,no,221,yes,no,unknown,18,may,6,3,-1,0,unknown,no
52,unemployed,married,unknown,no,1278,no,no,unknown,4,jun,409,3,-1,0,unknown,yes
39,unemployed,married,primary,yes,-66,yes,no,unknown,29,jun,661,2,-1,0,unknown,no
35,services,single,tertiary,no,376,yes,yes,cellular,21,nov,152,1,183,3,other,no
31,admin.,single,secondary,no,1202,yes,no,cellular,21,feb,111,1,0,0,unknown,no
61,retired,married,primary,no,251,no,no,unknown,29,may,360,1,-1,0,unknown,no
57,retired,married,primary,no,323,no,no,cellular,9,nov,908,3,94,3,success,yes
38,management,single,tertiary,no,3779,yes,no,cellular,30,nov,545,1,190,4,failure,no
27,blue-collar,single,tertiary,no,340,no,no,telephone,9,oct,405,1,188,1,success,yes
58,retired,married,tertiary,no,457,no,no,cellular,31,aug,398,1,-1,0,unknown,yes
33,blue-collar,single,unknown,no,127,yes,no,unknown,30,jun,137,1,0,0,unknown,no
75,retired,married,tertiary,no,1662,no,no,cellular,19,feb,399,2,-1,0,unknown,yes
29,unemployed,single,secondary,yes,636,yes,no,cellular,20,jul,125,5,0,0,unknown,no
38,technician,single,unknown,no,7952,yes,no,cellular,9,feb,953,2,355,3,failure,no
35,management,single,tertiary,no,1674,no,no,cellular,4,apr,378,1,124,1,success,yes
33,management,single,tertiary,no,339,yes,yes,cellular,31,jul,64,1,0,0,unknown,no
41,technician,divorced,tertiary,yes,-142,yes,no,cellular,29,jul,867,4,-1,0,unknown,yes
29,self-employed,married,secondary,no,203,no,no,cellular,16,jul,1179,3,-1,0,failure,yes
37,services,divorced,secondary,no,775,no,no,cellular,4,feb,1073,1,334,1,failure,yes
48,admin.,married,secondary,no,18,yes,no,unknown,11,dec,183,2,-1,0,other,no
75,management,married,tertiary,no,7252,no,no,cellular,5,mar,876,2,101,6,success,yes
54,retired,married,primary,no,1931,no,no,cellular,6,may,1165,1,181,1,success,yes
34,student,single,secondary,no,1202,no,no,cellular,21,jan,456,1,-1,0,unknown,yes
36,self-employed,married,secondary,no,3628,yes,no,cellular,14,aug,143,1,1,3,unknown,no
41,management,married,tertiary,no,1049,yes,no,cellular,21,feb,2,7,-1,0,unknown,no
59,blue-collar,divorced,primary,no,292,no,yes,unknown,16,jun,73,3,-1,0,unknown,no
59,blue-collar,married,secondary,no,2,no,no,cellular,20,oct,498,4,330,0,unknown,yes
28,blue-collar,single,secondary,no,267,yes,no,unknown,22,may,180,2,338,1,failure,yes
38,management,single,tertiary,no,1175,yes,no,unknown,20,may,704,2,-1,0,unknown,no
29,technician,single,secondary,no,1469,no,no,cellular,18,nov,119,6,0,0,unknown,no
34,blue-collar,married,secondary,no,217,yes,no,unknown,8,may,71,1,0,0,unknown,no
39,entrepreneur,married,tertiary,no,341,yes,yes,cellular,19,jan,120,1,189,6,failure,no
51,blue-collar,married,tertiary,no,684,yes,no,cellular,14,apr,950,3,0,0,unknown,yes
37,services,married,secondary,no,1240,no,no,cellular,30,aug,152,4,0,0,unknown,yes
56,entrepreneur,divorced,tertiary,no,184,no,no,telephone,19,jun,42,2,-1,0,unknown,no
60,retired,married,secondary,no,477,no,no,telephone,17,mar,207,2,182,1,failure,no
37,management,single,tertiary,no,64,yes,no,cellular,9,may,602,1,-1,0,unknown,yes
51,entrepreneur,married,tertiary,no,4128,yes,no,unknown,7,nov,70,2,0,0,unknown,no
26,management,single,tertiary,no,188,yes,no,unknown,21,may,648,12,0,0,unknown,yes
56,blue-collar,divorced,tertiary,no,-365,yes,no,cellular,4,feb,1107,2,0,0,unknown,yes
21,student,single,unknown,no,325,no,no,unknown,29,jan,665,2,0,0,unknown,no
33,technician,married,unknown,no,131,yes,yes,unknown,12,feb,76,2,0,0,unknown,no
35,management,single,tertiary,no,1386,no,no,cellular,21,aug,169,1,-1,0,unknown,yes
29,management,single,tertiary,no,885,no,no,cellular,9,apr,503,3,0,0,unknown,no
31,unknown,single,unknown,no,283,yes,no,telephone,30,jan,236,8,-1,0,unknown,yes
43,entrepreneur,single,tertiary,yes,-182,yes,yes,cellular,5,may,577,1,183,6,success,no
38,technician,divorced,secondary,no,508,no,no,cellular,16,aug,190,2,0,1,success,yes
39,technician,single,secondary,no,836,yes,no,cellular,14,apr,1031,4,-1,0,unknown,yes
49,services,divorced,secondary,no,1567,no,no,cellular,10,jan,380,1,335,1,success,yes
36,management,married,tertiary,no,25147,yes,no,unknown,14,mar,1163,3,0,0,unknown,yes
40,admin.,married,secondary,no,2017,yes,no,cellular,6,feb,406,1,352,1,failure,no
78,retired,married,secondary,no,3343,no,no,telephone,21,dec,827,2,442,0,success,yes
48,management,married,tertiary,no,481,no,no,cellular,16,aug,595,4,0,0,unknown,yes
58,self-employed,married,tertiary,no,916,yes,yes,unknown,8,jun,277,5,-1,0,unknown,no
30,entrepreneur,single,secondary,no,863,yes,yes,cellular,19,apr,250,4,188,3,failure,no
29,management,single,tertiary,no,815,no,no,unknown,22,jun,323,2,-1,0,unknown,yes
34,unknown,married,unknown,no,482,no,no,cellular,14,jan,121,2,0,0,unknown,no
44,entrepreneur,divorced,primary,no,-115,no,yes,cellular,30,may,237,3,-1,0,unknown,yes
37,management,married,tertiary,no,1441,no,no,telephone,23,jul,906,3,-1,0,unknown,yes
29,blue-collar,single,unknown,no,1687,yes,no,cellular,4,jul,1777,1,0,0,unknown,yes
38,services,single,secondary,no,804,no,no,unknown,23,jun,461,1,-1,0,failure,yes
37,management,married,secondary,no,319,yes,no,unknown,29,may,38,6,0,0,unknown,no
54,retired,divorced,tertiary,no,394,no,no,cellular,19,apr,389,1,188,2,other,yes
52,services,married,unknown,no,829,yes,yes,unknown,29,jun,195,2,0,0,unknown,no
33,unemployed,single,secondary,no,330,yes,no,cellular,22,may,656,1,338,3,failure,yes
31,admin.,single,secondary,no,530,yes,no,cellular,30,apr,971,3,-1,0,unknown,yes
31,retired,married,tertiary,no,1258,no,no,cellular,21,jul,169,5,-1,0,unknown,yes
47,entrepreneur,married,primary,no,191,yes,no,unknown,23,feb,155,22,-1,0,unknown,no
62,retired,married,primary,no,3752,no,no,telephone,15,feb,195,1,-1,0,unknown,no
66,management,married,tertiary,no,2227,no,no,cellular,15,dec,734,1,-1,0,unknown,no
44,blue-collar,single,secondary,no,716,no,no,cellular,23,aug,287,5,-1,0,unknown,no
34,student,single,tertiary,no,1363,no,no,unknown,9,may,736,20,0,0,unknown,yes
25,blue-collar,single,unknown,no,110,no,no,unknown,28,jun,54,5,-1,0,unknown,no
30,management,single,tertiary,no,3057,yes,no,unknown,21,may,192,5,-1,0,unknown,no
68,retired,married,secondary,no,3312,no,no,cellular,18,aug,1068,1,100,3,success,yes
33,unknown,single,tertiary,no,1075,yes,yes,unknown,13,jun,54,3,0,0,unknown,no
30,technician,married,primary,no,644,no,no,cellular,7,oct,466,1,185,1,failure,yes
32,entrepreneur,single,tertiary,no,1993,yes,yes,cellular,31,jul,752,1,523,0,failure,yes
57,retired,married,primary,no,-134,no,no,unknown,24,feb,374,2,0,0,unknown,no
47,technician,married,secondary,no,342,no,no,cellular,30,jul,141,11,-1,0,unknown,no
33,management,married,tertiary,no,32,no,no,cellular,30,jul,185,6,-1,0,unknown,yes
28,management,single,tertiary,no,315,no,no,cellular,28,jun,279,4,0,0,unknown,yes
36,management,single,tertiary,no,1740,no,yes,cellular,4,feb,609,4,0,0,unknown,yes
50,blue-collar,married,secondary,no,943,yes,yes,cellular,20,nov,157,4,-1,0,unknown,no
68,blue-collar,single,primary,no,0,no,no,telephone,21,oct,455,1,94,0,unknown,yes
29,self-employed,single,tertiary,no,3960,no,no,unknown,15,jun,1577,3,0,0,unknown,yes
35,blue-collar,single,secondary,no,844,yes,no,unknown,29,nov,241,1,0,0,unknown,no
41,admin.,married,secondary,no,1492,yes,no,cellular,1,feb,67,2,180,1,failure,no
40,blue-collar,married,secondary,no,1451,no,no,cellular,29,nov,54,1,-1,0,unknown,yes
48,entrepreneur,married,secondary,no,141,yes,yes,cellular,21,apr,127,1,0,0,unknown,no
36,entrepreneur,married,primary,no,411,yes,no,cellular,21,apr,211,3,-1,0,unknown,no
56,admin.,married,secondary,no,837,no,no,cellular,21,feb,961,1,186,5,failure,no
35,unknown,married,primary,no,533,yes,no,cellular,28,may,438,3,-1,1,unknown,yes
25,blue-collar,single,primary,no,212,yes,yes,telephone,29,may,84,6,-1,1,other,no
27,self-employed,single,tertiary,no,438,no,no,unknown,10,jul,464,3,-1,0,unknown,no
40,admin.,married,secondary,no,316,yes,no,unknown,14,may,464,2,-1,0,unknown,yes
41,entrepreneur,married,secondary,no,959,yes,no,cellular,19,apr,167,1,0,0,unknown,no
36,student,single,tertiary,no,820,no,no,cellular,16,may,426,1,341,2,success,yes
34,blue-collar,single,secondary,no,617,yes,yes,cellular,19,jul,98,1,0,0,unknown,no
26,entrepreneur,single,unknown,no,1015,yes,no,cellular,7,apr,1102,2,-1,0,unknown,yes
30,services,single,secondary,no,425,no,no,cellular,15,apr,119,1,190,2,failure,no
30,technician,married,secondary,no,1451,yes,no,cellular,15,nov,57,2,-1,0,unknown,no
60,technician,married,secondary,no,3453,no,no,unknown,30,jun,1023,3,-1,0,unknown,no
41,blue-collar,married,tertiary,no,-77,yes,yes,unknown,5,may,163,6,0,0,unknown,no
35,admin.,single,secondary,no,5579,no,no,cellular,5,aug,507,1,320,1,other,yes
32,self-employed,single,unknown,no,4100,no,no,telephone,19,nov,321,1,-1,0,unknown,no
31,services,married,secondary,no,300,no,no,telephone,9,oct,466,3,192,2,success,no
72,retired,married,unknown,no,1906,no,no,telephone,30,oct,861,1,-1,0,unknown,yes
31,self-employed,single,tertiary,no,10419,no,yes,cellular,7,nov,583,2,182,1,failure,yes
34,admin.,single,secondary,no,154,yes,no,unknown,10,may,64,8,-1,1,unknown,no
34,management,single,secondary,no,500,yes,no,unknown,3,jun,709,2,92,6,failure,yes
43,admin.,single,tertiary,no,-12,yes,no,cellular,12,jul,1263,2,-1,0,unknown,no
37,management,single,tertiary,no,2892,yes,yes,cellular,9,may,911,2,-1,0,unknown,no
34,blue-collar,divorced,secondary,no,44,yes,no,unknown,3,jun,110,1,401,1,other,no
39,blue-collar,single,secondary,no,248,yes,no,unknown,15,may,685,2,0,0,unknown,yes
67,self-employed,married,primary,no,248,no,no,cellular,14,jun,1345,1,183,2,success,yes
72,management,married,secondary,no,-39,no,no,telephone,5,jul,156,3,-1,0,unknown,no
41,services,single,secondary,no,1278,yes,yes,cellular,8,apr,268,1,180,3,failure,no
60,retired,divorced,tertiary,no,3070,yes,no,cellular,10,mar,322,2,187,1,failure,yes
35,student,single,secondary,no,1401,yes,no,cellular,23,nov,282,1,-1,0,unknown,no
28,management,single,unknown,no,11515,yes,no,cellular,15,apr,834,1,190,1,failure,yes
76,retired,married,primary,no,134,yes,no,unknown,13,may,580,2,-1,0,unknown,no
49,technician,married,secondary,no,395,no,no,cellular,30,jul,920,3,99,3,failure,yes
34,technician,single,secondary,no,3338,yes,no,cellular,20,dec,467,1,183,3,success,yes
42,services,single,secondary,no,1144,yes,no,cellular,14,feb,77,2,407,2,unknown,no
41,admin.,married,secondary,no,3073,no,no,unknown,6,apr,1351,1,0,0,unknown,yes
29,self-employed,single,unknown,no,-29,no,no,cellular,20,jun,903,1,90,3,success,yes
45,management,single,tertiary,no,365,yes,no,cellular,12,may,87,3,0,0,unknown,no
44,technician,divorced,tertiary,no,766,no,no,cellular,28,jul,819,3,-1,0,unknown,no
35,management,single,tertiary,no,-12,yes,no,unknown,15,may,51,1,378,0,failure,no
36,blue-collar,married,secondary,no,1387,yes,no,cellular,22,apr,136,1,0,0,unknown,no
56,services,single,secondary,no,1396,no,no,unknown,19,jun,118,1,0,0,unknown,no
41,services,married,secondary,no,389,yes,yes,unknown,17,may,171,1,-1,0,unknown,no
25,student,single,tertiary,no,9161,no,no,cellular,29,jul,343,1,182,3,success,yes
55,unemployed,married,secondary,no,5108,no,no,unknown,12,feb,67,17,-1,0,unknown,no
43,admin.,married,secondary,no,5666,yes,no,unknown,10,may,167,1,-1,0,unknown,no
33,blue-collar,single,unknown,no,254,no,no,cellular,8,may,345,1,351,1,other,no
56,management,married,secondary,no,1475,no,yes,cellular,20,nov,125,2,163,9,unknown,no
50,blue-collar,married,primary,yes,-75,yes,no,cellular,30,may,187,5,-1,0,unknown,no
40,technician,married,secondary,no,1075,no,no,cellular,10,apr,201,3,-1,0,unknown,yes
45,management,single,tertiary,no,2809,no,no,cellular,15,nov,407,2,0,0,unknown,yes
43,blue-collar,married,primary,no,4563,no,no,unknown,20,jun,91,5,0,0,unknown,no
61,entrepreneur,married,unknown,no,130,no,no,telephone,28,jul,132,8,-1,0,unknown,no
40,retired,married,secondary,no,365,no,no,cellular,5,aug,1500,3,93,2,failure,yes
45,unknown,married,primary,no,438,yes,no,cellular,18,jul,349,2,-1,0,unknown,no
37,student,single,secondary,no,1069,yes,no,cellular,26,may,154,5,195,1,failure,yes
42,unemployed,married,secondary,no,1003,yes,no,cellular,21,jul,494,4,-1,0,unknown,yes
38,blue-collar,single,secondary,no,4145,no,yes,cellular,19,nov,916,2,0,0,unknown,no
50,blue-collar,married,secondary,no,-76,no,no,cellular,31,jul,339,2,-1,0,unknown,no
30,student,single,secondary,no,3487,no,no,cellular,23,jun,844,2,96,3,success,yes
56,housemaid,married,primary,no,654,no,no,unknown,21,may,292,1,0,0,unknown,no
30,technician,single,secondary,no,252,no,no,cellular,28,apr,262,1,-1,0,unknown,yes
54,unemployed,single,secondary,no,501,no,no,cellular,5,sep,450,1,196,1,success,yes
35,blue-collar,single,secondary,no,217,yes,no,cellular,14,may,74,1,374,3,failure,no
37,blue-collar,married,secondary,no,533,yes,no,cellular,16,aug,1107,1,-1,0,unknown,no
48,technician,single,secondary,no,6052,yes,no,unknown,12,may,288,2,-1,0,unknown,yes
37,blue-collar,single,unknown,no,299,yes,no,telephone,15,jul,177,1,0,0,unknown,no
52,management,divorced,secondary,no,5628,yes,no,cellular,18,mar,629,3,-1,0,unknown,yes
40,management,single,tertiary,no,3999,no,no,cellular,22,apr,891,3,-1,0,unknown,yes
73,housemaid,divorced,primary,no,262,yes,yes,telephone,31,jul,290,2,-1,0,unknown,no
53,blue-collar,married,primary,no,270,no,no,unknown,29,jun,218,1,-1,0,unknown,no
37,admin.,single,secondary,no,132,yes,no,cellular,16,may,146,3,1,0,unknown,no
76,housemaid,married,secondary,no,5674,no,no,cellular,22,jul,46,5,-1,0,unknown,no
34,entrepreneur,single,tertiary,no,40,yes,no,unknown,28,may,472,1,-1,0,unknown,no
28,services,single,secondary,no,1412,yes,no,cellular,14,apr,183,2,393,1,failure,no
54,entrepreneur,married,primary,no,855,yes,no,unknown,13,may,168,1,0,0,unknown,no
49,services,married,secondary,no,350,yes,yes,cellular,14,jun,73,2,339,1,failure,no
44,management,single,tertiary,no,494,yes,no,cellular,20,nov,123,6,0,3,other,no
57,management,single,tertiary,no,2814,no,no,cellular,30,oct,417,1,191,3,success,yes
36,technician,divorced,secondary,no,228,yes,no,unknown,8,may,106,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,2799,no,no,cellular,30,jul,167,2,-1,0,unknown,no
49,blue-collar,divorced,primary,yes,159,yes,no,unknown,14,may,298,3,372,0,unknown,no
55,blue-collar,married,primary,no,56,no,no,unknown,13,may,229,3,-1,0,unknown,no
40,blue-collar,married,primary,no,315,yes,no,cellular,20,may,401,2,-1,0,unknown,no
40,self-employed,single,tertiary,no,389,no,no,cellular,23,nov,1134,1,0,0,unknown,yes
35,admin.,single,unknown,no,1452,no,no,unknown,10,jan,69,3,0,0,unknown,no
23,management,single,tertiary,no,183,no,no,telephone,30,jun,269,1,185,3,success,yes
43,blue-collar,married,primary,no,555,yes,yes,cellular,18,jul,274,5,0,0,unknown,no
25,blue-collar,single,secondary,no,-158,yes,yes,cellular,17,jul,251,6,-1,0,unknown,no
37,admin.,single,tertiary,no,882,yes,yes,unknown,29,may,123,1,0,0,unknown,no
33,admin.,single,secondary,no,886,yes,no,cellular,20,apr,357,1,-1,1,failure,no
63,housemaid,married,primary,no,154,no,no,cellular,25,apr,142,3,-1,0,unknown,no
38,housemaid,married,primary,yes,61,no,no,cellular,30,jul,352,4,-1,0,unknown,no
32,self-employed,married,secondary,no,605,yes,no,cellular,29,jul,939,3,359,2,success,no
28,admin.,divorced,secondary,no,252,yes,no,unknown,8,may,163,1,-1,0,unknown,no
38,technician,single,tertiary,no,2232,no,no,cellular,13,nov,1542,1,0,0,unknown,yes
31,unknown,single,unknown,no,1455,no,no,unknown,14,sep,99,1,-1,0,unknown,no
30,management,single,tertiary,no,247,no,no,telephone,18,sep,347,2,-1,0,unknown,no
27,self-employed,single,tertiary,no,231,no,no,cellular,4,may,1077,2,137,0,unknown,yes
33,housemaid,divorced,secondary,no,631,no,no,telephone,21,feb,64,4,0,0,unknown,yes
56,housemaid,married,unknown,no,17452,no,no,unknown,14,may,445,2,-1,0,unknown,no
31,student,single,secondary,no,983,yes,no,telephone,8,apr,1193,1,134,4,success,yes
74,retired,divorced,primary,no,24317,no,no,telephone,4,sep,334,2,-1,0,unknown,yes
37,services,single,secondary,no,133,yes,no,unknown,29,jun,25,1,0,0,unknown,no
42,entrepreneur,married,secondary,no,1101,yes,no,cellular,15,feb,69,2,-1,0,unknown,yes
34,management,single,tertiary,no,374,yes,no,cellular,24,jun,362,1,610,1,success,yes
40,management,divorced,tertiary,no,7401,no,no,cellular,7,aug,155,5,-1,0,unknown,yes
48,services,single,secondary,no,-140,no,no,cellular,22,oct,912,3,187,1,success,yes
46,management,married,unknown,no,945,no,no,telephone,28,jan,86,2,-1,0,unknown,no
38,blue-collar,married,primary,no,1173,no,no,unknown,29,aug,37,5,-1,0,unknown,no
29,unknown,married,unknown,no,618,no,no,cellular,28,jan,306,2,-1,0,unknown,no
46,management,divorced,tertiary,no,3734,no,no,cellular,19,nov,1222,2,-1,0,unknown,yes
39,services,single,secondary,no,-63,yes,no,unknown,22,nov,81,1,0,0,unknown,no
32,technician,married,secondary,no,443,yes,no,cellular,17,sep,203,1,184,3,failure,no
30,student,single,primary,yes,335,yes,no,cellular,26,may,196,3,1,0,other,no
51,management,married,tertiary,no,268,no,no,cellular,20,jun,536,1,94,0,unknown,yes
35,student,single,tertiary,no,1594,no,no,cellular,22,feb,34,1,-1,0,unknown,no
27,management,single,tertiary,no,13678,no,no,cellular,16,mar,288,1,0,0,unknown,yes
32,technician,single,secondary,no,245,yes,no,unknown,25,may,124,1,0,0,unknown,no
35,blue-collar,single,secondary,no,902,yes,no,unknown,21,may,274,1,0,0,unknown,no
36,self-employed,single,unknown,no,1456,no,no,telephone,8,feb,454,1,186,1,success,yes
36,technician,single,secondary,no,1089,yes,yes,unknown,18,may,120,1,-1,0,unknown,no
45,blue-collar,married,unknown,no,-67,yes,no,cellular,19,jun,1012,1,316,6,success,yes
29,blue-collar,single,primary,no,141,yes,no,cellular,15,may,134,1,374,2,failure,no
39,admin.,married,primary,no,1888,no,yes,cellular,19,feb,1215,3,-1,0,unknown,yes
33,blue-collar,single,unknown,no,809,yes,no,unknown,2,apr,407,1,-1,0,unknown,yes
34,unemployed,married,tertiary,no,645,no,no,cellular,22,nov,150,1,95,1,failure,yes
42,management,divorced,tertiary,no,387,yes,yes,unknown,15,may,114,2,335,1,failure,yes
31,services,single,secondary,no,177,yes,no,cellular,14,may,451,1,342,4,failure,yes
55,retired,divorced,secondary,no,304,no,no,cellular,22,feb,127,1,350,4,other,no
47,technician,married,secondary,no,66,no,no,telephone,10,jul,951,1,-1,0,unknown,yes
31,self-employed,single,tertiary,no,1122,no,no,cellular,5,feb,75,1,-1,0,unknown,no
38,technician,married,tertiary,no,4788,yes,no,cellular,21,nov,84,1,-1,0,unknown,yes
31,student,single,secondary,no,1254,no,no,cellular,22,apr,284,1,-1,0,unknown,no
26,services,married,tertiary,no,60,no,yes,cellular,4,jun,463,1,94,3,success,yes
59,retired,married,primary,no,-10,yes,no,unknown,30,may,639,5,-1,0,unknown,yes
33,unemployed,single,tertiary,no,1369,no,no,cellular,4,may,227,3,154,1,success,yes
